sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
112,1776941742236,2026-04-23T10:55:42.236493+00:00,9f919b0315c7,docker-registry-1,1.08,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.6MB / 8.98MB,0B / 13.1MB,56
113,1776941749307,2026-04-23T10:55:49.307390+00:00,9f919b0315c7,docker-registry-1,0.79,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.6MB / 8.98MB,0B / 13.1MB,56
114,1776941756363,2026-04-23T10:55:56.363076+00:00,9f919b0315c7,docker-registry-1,0.90,5.23,409.9MiB / 7.653GiB,429811302,8217346179,13.7MB / 8.99MB,0B / 13.1MB,56
115,1776941763413,2026-04-23T10:56:03.413613+00:00,9f919b0315c7,docker-registry-1,0.94,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.7MB / 9MB,0B / 13.1MB,56
116,1776941770469,2026-04-23T10:56:10.470009+00:00,9f919b0315c7,docker-registry-1,0.92,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.7MB / 9.01MB,0B / 13.1MB,56
117,1776941777538,2026-04-23T10:56:17.538228+00:00,9f919b0315c7,docker-registry-1,1.00,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.7MB / 9.02MB,0B / 13.1MB,56
118,1776941784588,2026-04-23T10:56:24.588978+00:00,9f919b0315c7,docker-registry-1,0.90,5.23,409.9MiB / 7.653GiB,429811302,8217346179,13.7MB / 9.03MB,0B / 13.1MB,56
119,1776941791656,2026-04-23T10:56:31.656051+00:00,9f919b0315c7,docker-registry-1,0.74,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.7MB / 9.04MB,0B / 13.1MB,56
120,1776941798717,2026-04-23T10:56:38.717226+00:00,9f919b0315c7,docker-registry-1,0.89,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.7MB / 9.05MB,0B / 13.1MB,56
121,1776941805765,2026-04-23T10:56:45.765380+00:00,9f919b0315c7,docker-registry-1,0.77,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.8MB / 9.06MB,0B / 13.1MB,56
122,1776941812806,2026-04-23T10:56:52.806140+00:00,9f919b0315c7,docker-registry-1,0.98,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.8MB / 9.06MB,0B / 13.1MB,56
123,1776941819856,2026-04-23T10:56:59.856355+00:00,9f919b0315c7,docker-registry-1,0.99,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.8MB / 9.07MB,0B / 13.1MB,56
124,1776941826927,2026-04-23T10:57:06.927539+00:00,9f919b0315c7,docker-registry-1,0.89,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.8MB / 9.08MB,0B / 13.1MB,56
125,1776941833981,2026-04-23T10:57:13.981443+00:00,9f919b0315c7,docker-registry-1,0.60,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.8MB / 9.09MB,0B / 13.1MB,56
126,1776941841052,2026-04-23T10:57:21.052676+00:00,9f919b0315c7,docker-registry-1,0.88,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.8MB / 9.1MB,0B / 13.1MB,56
127,1776941848117,2026-04-23T10:57:28.117862+00:00,9f919b0315c7,docker-registry-1,0.90,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.8MB / 9.11MB,0B / 13.2MB,56
128,1776941855183,2026-04-23T10:57:35.183353+00:00,9f919b0315c7,docker-registry-1,0.90,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.9MB / 9.12MB,0B / 13.2MB,56
129,1776941862243,2026-04-23T10:57:42.243970+00:00,9f919b0315c7,docker-registry-1,0.91,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.9MB / 9.13MB,0B / 13.2MB,56
130,1776941869297,2026-04-23T10:57:49.297675+00:00,9f919b0315c7,docker-registry-1,0.65,5.23,409.6MiB / 7.653GiB,429496729,8217346179,13.9MB / 9.14MB,0B / 13.2MB,56
131,1776941876368,2026-04-23T10:57:56.368734+00:00,9f919b0315c7,docker-registry-1,1.30,5.23,409.8MiB / 7.653GiB,429706444,8217346179,13.9MB / 9.15MB,0B / 13.2MB,56
