sample_index,timestamp_ms,timestamp_utc,container_id,container_name
36,1776941205559,2026-04-23T10:46:45.559047+00:00,047bb8dbb031,docker-recommender-1
36,1776941205559,2026-04-23T10:46:45.559047+00:00,9caace330afe,docker-persistence-1
36,1776941205559,2026-04-23T10:46:45.559047+00:00,24025f462381,docker-webui-1
36,1776941205559,2026-04-23T10:46:45.559047+00:00,eaf29550fd31,docker-image-1
36,1776941205559,2026-04-23T10:46:45.559047+00:00,b3ec606673dd,docker-db-1
37,1776941212624,2026-04-23T10:46:52.624422+00:00,2553add0eb44,docker-auth-1
37,1776941212624,2026-04-23T10:46:52.624422+00:00,9f919b0315c7,docker-registry-1
37,1776941212624,2026-04-23T10:46:52.624422+00:00,047bb8dbb031,docker-recommender-1
37,1776941212624,2026-04-23T10:46:52.624422+00:00,9caace330afe,docker-persistence-1
37,1776941212624,2026-04-23T10:46:52.624422+00:00,24025f462381,docker-webui-1
37,1776941212624,2026-04-23T10:46:52.624422+00:00,eaf29550fd31,docker-image-1
37,1776941212624,2026-04-23T10:46:52.624422+00:00,b3ec606673dd,docker-db-1
38,1776941219699,2026-04-23T10:46:59.699684+00:00,2553add0eb44,docker-auth-1
38,1776941219699,2026-04-23T10:46:59.699684+00:00,9f919b0315c7,docker-registry-1
38,1776941219699,2026-04-23T10:46:59.699684+00:00,047bb8dbb031,docker-recommender-1
38,1776941219699,2026-04-23T10:46:59.699684+00:00,9caace330afe,docker-persistence-1
38,1776941219699,2026-04-23T10:46:59.699684+00:00,24025f462381,docker-webui-1
38,1776941219699,2026-04-23T10:46:59.699684+00:00,eaf29550fd31,docker-image-1
38,1776941219699,2026-04-23T10:46:59.699684+00:00,b3ec606673dd,docker-db-1
39,1776941226759,2026-04-23T10:47:06.759571+00:00,2553add0eb44,docker-auth-1
39,1776941226759,2026-04-23T10:47:06.759571+00:00,9f919b0315c7,docker-registry-1
39,1776941226759,2026-04-23T10:47:06.759571+00:00,047bb8dbb031,docker-recommender-1
39,1776941226759,2026-04-23T10:47:06.759571+00:00,9caace330afe,docker-persistence-1
39,1776941226759,2026-04-23T10:47:06.759571+00:00,24025f462381,docker-webui-1
39,1776941226759,2026-04-23T10:47:06.759571+00:00,eaf29550fd31,docker-image-1
39,1776941226759,2026-04-23T10:47:06.759571+00:00,b3ec606673dd,docker-db-1
