sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
109,1776941721046,2026-04-23T10:55:21.046759+00:00,047bb8dbb031,docker-recommender-1,4.06,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.53MB / 4.94MB,0B / 28MB,136
110,1776941728123,2026-04-23T10:55:28.123048+00:00,047bb8dbb031,docker-recommender-1,4.02,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.53MB / 4.95MB,0B / 28MB,136
111,1776941735185,2026-04-23T10:55:35.185526+00:00,047bb8dbb031,docker-recommender-1,0.31,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.54MB / 4.95MB,0B / 28MB,136
112,1776941742236,2026-04-23T10:55:42.236493+00:00,047bb8dbb031,docker-recommender-1,1.28,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.54MB / 4.95MB,0B / 28MB,136
113,1776941749307,2026-04-23T10:55:49.307390+00:00,047bb8dbb031,docker-recommender-1,0.21,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.54MB / 4.96MB,0B / 28MB,136
114,1776941756363,2026-04-23T10:55:56.363076+00:00,047bb8dbb031,docker-recommender-1,1.04,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.54MB / 4.96MB,0B / 28MB,136
115,1776941763413,2026-04-23T10:56:03.413613+00:00,047bb8dbb031,docker-recommender-1,4.95,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.55MB / 4.96MB,0B / 28MB,136
116,1776941770469,2026-04-23T10:56:10.470009+00:00,047bb8dbb031,docker-recommender-1,4.19,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.55MB / 4.97MB,0B / 28MB,136
117,1776941777538,2026-04-23T10:56:17.538228+00:00,047bb8dbb031,docker-recommender-1,1.03,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.55MB / 4.97MB,0B / 28MB,136
118,1776941784588,2026-04-23T10:56:24.588978+00:00,047bb8dbb031,docker-recommender-1,2.68,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.55MB / 4.97MB,0B / 28MB,136
119,1776941791656,2026-04-23T10:56:31.656051+00:00,047bb8dbb031,docker-recommender-1,0.64,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.55MB / 4.98MB,0B / 28MB,136
120,1776941798717,2026-04-23T10:56:38.717226+00:00,047bb8dbb031,docker-recommender-1,1.45,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.56MB / 4.98MB,0B / 28MB,136
121,1776941805765,2026-04-23T10:56:45.765380+00:00,047bb8dbb031,docker-recommender-1,7.52,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.56MB / 4.98MB,0B / 28MB,136
122,1776941812806,2026-04-23T10:56:52.806140+00:00,047bb8dbb031,docker-recommender-1,2.11,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.56MB / 4.99MB,0B / 28MB,136
123,1776941819856,2026-04-23T10:56:59.856355+00:00,047bb8dbb031,docker-recommender-1,1.14,7.33,574.2MiB / 7.653GiB,602092339,8217346179,5.56MB / 4.99MB,0B / 28MB,136
124,1776941826927,2026-04-23T10:57:06.927539+00:00,047bb8dbb031,docker-recommender-1,1.59,7.33,574.3MiB / 7.653GiB,602197196,8217346179,5.56MB / 4.99MB,0B / 28MB,136
125,1776941833981,2026-04-23T10:57:13.981443+00:00,047bb8dbb031,docker-recommender-1,2.97,7.33,574.3MiB / 7.653GiB,602197196,8217346179,5.57MB / 5MB,0B / 28MB,136
126,1776941841052,2026-04-23T10:57:21.052676+00:00,047bb8dbb031,docker-recommender-1,3.90,7.33,574.3MiB / 7.653GiB,602197196,8217346179,5.57MB / 5MB,0B / 28MB,136
127,1776941848117,2026-04-23T10:57:28.117862+00:00,047bb8dbb031,docker-recommender-1,0.75,7.33,574.3MiB / 7.653GiB,602197196,8217346179,5.57MB / 5MB,0B / 28MB,136
128,1776941855183,2026-04-23T10:57:35.183353+00:00,047bb8dbb031,docker-recommender-1,2.63,7.33,574.8MiB / 7.653GiB,602721484,8217346179,5.57MB / 5.01MB,0B / 28MB,136
129,1776941862243,2026-04-23T10:57:42.243970+00:00,047bb8dbb031,docker-recommender-1,0.78,7.33,574.3MiB / 7.653GiB,602197196,8217346179,5.57MB / 5.01MB,0B / 28.1MB,136
130,1776941869297,2026-04-23T10:57:49.297675+00:00,047bb8dbb031,docker-recommender-1,0.14,7.33,574.3MiB / 7.653GiB,602197196,8217346179,5.58MB / 5.01MB,0B / 28.1MB,136
