sample_index,timestamp_ms,timestamp_utc,container_id,container_name,cpu_percent,mem_percent,mem_usage_raw,mem_used_bytes,mem_limit_bytes,net_io_raw,block_io_raw,pids
121,1776941805765,2026-04-23T10:56:45.765380+00:00,2553add0eb44,docker-auth-1,19.42,11.11,870.9MiB / 7.653GiB,913204838,8217346179,63.4MB / 42MB,0B / 28MB,119
122,1776941812806,2026-04-23T10:56:52.806140+00:00,2553add0eb44,docker-auth-1,13.59,11.05,865.9MiB / 7.653GiB,907961958,8217346179,63.7MB / 42.2MB,0B / 28MB,119
123,1776941819856,2026-04-23T10:56:59.856355+00:00,2553add0eb44,docker-auth-1,26.66,11.05,866MiB / 7.653GiB,908066816,8217346179,64MB / 42.4MB,0B / 28MB,119
124,1776941826927,2026-04-23T10:57:06.927539+00:00,2553add0eb44,docker-auth-1,47.58,11.05,866MiB / 7.653GiB,908066816,8217346179,64.4MB / 42.7MB,0B / 28MB,119
125,1776941833981,2026-04-23T10:57:13.981443+00:00,2553add0eb44,docker-auth-1,34.82,11.06,866.7MiB / 7.653GiB,908800819,8217346179,64.9MB / 43MB,0B / 28MB,119
126,1776941841052,2026-04-23T10:57:21.052676+00:00,2553add0eb44,docker-auth-1,14.80,11.05,865.9MiB / 7.653GiB,907961958,8217346179,65.2MB / 43.1MB,0B / 28MB,119
127,1776941848117,2026-04-23T10:57:28.117862+00:00,2553add0eb44,docker-auth-1,16.14,11.06,866.4MiB / 7.653GiB,908486246,8217346179,65.6MB / 43.4MB,0B / 28MB,120
128,1776941855183,2026-04-23T10:57:35.183353+00:00,2553add0eb44,docker-auth-1,16.39,11.09,869.2MiB / 7.653GiB,911422259,8217346179,65.9MB / 43.6MB,0B / 28MB,120
129,1776941862243,2026-04-23T10:57:42.243970+00:00,2553add0eb44,docker-auth-1,18.53,11.10,869.6MiB / 7.653GiB,911841689,8217346179,66.4MB / 43.9MB,0B / 28MB,120
130,1776941869297,2026-04-23T10:57:49.297675+00:00,2553add0eb44,docker-auth-1,20.62,11.10,869.9MiB / 7.653GiB,912156262,8217346179,67.1MB / 44.3MB,0B / 28MB,120
131,1776941876368,2026-04-23T10:57:56.368734+00:00,2553add0eb44,docker-auth-1,4.83,11.09,869.4MiB / 7.653GiB,911631974,8217346179,67.3MB / 44.5MB,0B / 28MB,120
132,1776941883456,2026-04-23T10:58:03.456789+00:00,2553add0eb44,docker-auth-1,2.08,11.09,869.4MiB / 7.653GiB,911631974,8217346179,67.3MB / 44.5MB,0B / 28MB,120
